COUNTRY,Country,Year,Field,Female,Male,Total,Ratio,Difference,STEM_Status
TUR,Turkey,2019,"Social sciences, journalism and information",8.975,7.637,8.349,0.8509192200557103,-1.338,Non-STEM
USA,United States,2005,"Agriculture, forestry, fisheries and veterinary",0.78,1.202,0.957,1.5410256410256409,0.42199999999999993,STEM
USA,United States,2005,Arts and humanities,22.123,19.718,21.118,0.8912896081001672,-2.405000000000001,Non-STEM
USA,United States,2005,"Business, administration and law",19.574,25.159,21.909,1.2853274752222335,5.584999999999997,Non-STEM
USA,United States,2005,Education,13.643,5.62,10.289,0.41193285934178697,-8.023,Non-STEM
USA,United States,2005,"Engineering, manufacturing and construction",2.232,13.285,6.853,5.952060931899641,11.053,STEM
USA,United States,2005,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
USA,United States,2005,Health and welfare,16.62,5.174,11.834,0.31131167268351384,-11.446000000000002,STEM
USA,United States,2005,Information and Communication Technologies (ICTs),1.864,7.239,4.111,3.883583690987124,5.375,STEM
USA,United States,2005,"Natural sciences, mathematics and statistics",4.947,6.047,5.407,1.2223569840307256,1.0999999999999996,STEM
USA,United States,2005,Services,4.337,5.873,4.979,1.3541618630389671,1.5360000000000005,Non-STEM
USA,United States,2005,"Social sciences, journalism and information",13.879,10.685,12.544,0.7698681461200375,-3.193999999999999,Non-STEM
USA,United States,2010,"Agriculture, forestry, fisheries and veterinary",0.679,1.014,0.818,1.4933726067746687,0.33499999999999996,STEM
USA,United States,2010,Arts and humanities,20.732,19.66,20.288,0.9482924946941926,-1.0719999999999992,Non-STEM
USA,United States,2010,"Business, administration and law",19.288,25.554,21.885,1.3248652011613438,6.265999999999998,Non-STEM
USA,United States,2010,Education,12.32,4.904,9.247,0.39805194805194805,-7.416,Non-STEM
USA,United States,2010,"Engineering, manufacturing and construction",2.011,12.647,6.419,6.288910989557434,10.636,STEM
USA,United States,2010,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
USA,United States,2010,Health and welfare,19.959,6.217,14.264,0.3114885515306378,-13.742,STEM
USA,United States,2010,Information and Communication Technologies (ICTs),1.2,5.706,3.067,4.755000000000001,4.506,STEM
USA,United States,2010,"Natural sciences, mathematics and statistics",5.245,6.872,5.919,1.3102001906577692,1.6269999999999998,STEM
USA,United States,2010,Services,5.133,6.861,5.849,1.336645236703682,1.7279999999999998,Non-STEM
USA,United States,2010,"Social sciences, journalism and information",13.435,10.565,12.245,0.7863788611834759,-2.870000000000001,Non-STEM
USA,United States,2011,"Agriculture, forestry, fisheries and veterinary",0.68,0.993,0.81,1.4602941176470587,0.31299999999999994,STEM
USA,United States,2011,Arts and humanities,20.417,19.41,19.999,0.9506783562717342,-1.0070000000000014,Non-STEM
USA,United States,2011,"Business, administration and law",18.92,24.941,21.418,1.3182346723044396,6.020999999999997,Non-STEM
USA,United States,2011,Education,12.02,4.769,9.012,0.39675540765391015,-7.2509999999999994,Non-STEM
USA,United States,2011,"Engineering, manufacturing and construction",2.015,12.92,6.538,6.411910669975185,10.905,STEM
USA,United States,2011,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
USA,United States,2011,Health and welfare,20.712,6.488,14.811,0.31324835843955195,-14.224,STEM
USA,United States,2011,Information and Communication Technologies (ICTs),1.216,5.924,3.169,4.87171052631579,4.708,STEM
USA,United States,2011,"Natural sciences, mathematics and statistics",5.305,6.914,5.973,1.3032987747408105,1.609,STEM
USA,United States,2011,Services,5.393,7.222,6.152,1.3391433339514187,1.8290000000000006,Non-STEM
USA,United States,2011,"Social sciences, journalism and information",13.322,10.421,12.118,0.7822399039183305,-2.901,Non-STEM
USA,United States,2012,"Agriculture, forestry, fisheries and veterinary",0.678,0.988,0.806,1.4572271386430677,0.30999999999999994,STEM
USA,United States,2012,Arts and humanities,20.591,19.572,20.17,0.950512359768831,-1.019000000000002,Non-STEM
USA,United States,2012,"Business, administration and law",18.306,24.312,20.788,1.3280891510980006,6.006,Non-STEM
USA,United States,2012,Education,11.264,4.484,8.462,0.3980823863636364,-6.779999999999999,Non-STEM
USA,United States,2012,"Engineering, manufacturing and construction",2.012,12.682,6.421,6.3031809145129225,10.67,STEM
USA,United States,2012,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
USA,United States,2012,Health and welfare,21.6,6.809,15.488,0.31523148148148145,-14.791,STEM
USA,United States,2012,Information and Communication Technologies (ICTs),1.225,6.159,3.264,5.027755102040816,4.933999999999999,STEM
USA,United States,2012,"Natural sciences, mathematics and statistics",5.479,7.187,6.185,1.3117357181967513,1.7080000000000002,STEM
USA,United States,2012,Services,5.589,7.456,6.36,1.334049024870281,1.867,Non-STEM
USA,United States,2012,"Social sciences, journalism and information",13.256,10.352,12.056,0.7809293904646952,-2.904,Non-STEM
USA,United States,2013,"Agriculture, forestry, fisheries and veterinary",0.698,0.971,0.811,1.3911174785100286,0.273,STEM
USA,United States,2013,Arts and humanities,20.587,19.64,20.195,0.954000097148686,-0.9469999999999992,Non-STEM
USA,United States,2013,"Business, administration and law",17.659,23.701,20.163,1.3421484795288523,6.042000000000002,Non-STEM
USA,United States,2013,Education,10.593,4.197,7.942,0.39620504106485416,-6.396,Non-STEM
USA,United States,2013,"Engineering, manufacturing and construction",2.052,12.513,6.387,6.097953216374269,10.461,STEM
USA,United States,2013,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
USA,United States,2013,Health and welfare,22.276,7.065,15.973,0.31715747890105944,-15.210999999999999,STEM
USA,United States,2013,Information and Communication Technologies (ICTs),1.232,6.267,3.319,5.08685064935065,5.035,STEM
USA,United States,2013,"Natural sciences, mathematics and statistics",5.773,7.593,6.527,1.3152606963450546,1.8200000000000003,STEM
USA,United States,2013,Services,5.675,7.649,6.492,1.34784140969163,1.9740000000000002,Non-STEM
USA,United States,2013,"Social sciences, journalism and information",13.456,10.404,12.191,0.7731866825208086,-3.0519999999999996,Non-STEM
USA,United States,2014,"Agriculture, forestry, fisheries and veterinary",0.739,0.987,0.842,1.3355886332882274,0.248,STEM
USA,United States,2014,Arts and humanities,20.415,19.422,20.002,0.9513592946362969,-0.9929999999999986,Non-STEM
USA,United States,2014,"Business, administration and law",17.268,23.365,19.803,1.3530808431781327,6.096999999999998,Non-STEM
USA,United States,2014,Education,9.933,3.943,7.443,0.3969596295177691,-5.99,Non-STEM
USA,United States,2014,"Engineering, manufacturing and construction",2.141,12.624,6.499,5.896310135450724,10.483,STEM
USA,United States,2014,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
USA,United States,2014,Health and welfare,22.959,7.285,16.444,0.3173047606603075,-15.674,STEM
USA,United States,2014,Information and Communication Technologies (ICTs),1.279,6.409,3.412,5.010946051602815,5.13,STEM
USA,United States,2014,"Natural sciences, mathematics and statistics",6.014,7.863,6.783,1.3074492850016628,1.8490000000000002,STEM
USA,United States,2014,Services,5.683,7.706,6.524,1.3559739574168574,2.0230000000000006,Non-STEM
USA,United States,2014,"Social sciences, journalism and information",13.568,10.396,12.249,0.7662146226415095,-3.171999999999999,Non-STEM
USA,United States,2015,"Agriculture, forestry, fisheries and veterinary",0.768,1.032,0.878,1.34375,0.264,STEM
USA,United States,2015,Arts and humanities,20.273,19.118,19.792,0.9430276722734671,-1.1550000000000011,Non-STEM
USA,United States,2015,"Business, administration and law",17.013,23.02,19.514,1.353082936577911,6.006999999999998,Non-STEM
USA,United States,2015,Education,9.334,3.657,6.97,0.3917934433254768,-5.677,Non-STEM
USA,United States,2015,"Engineering, manufacturing and construction",2.27,12.964,6.723,5.7110132158590305,10.694,STEM
USA,United States,2015,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
USA,United States,2015,Health and welfare,23.452,7.443,16.786,0.31737165273750634,-16.009,STEM
USA,United States,2015,Information and Communication Technologies (ICTs),1.426,6.743,3.64,4.728611500701263,5.317,STEM
USA,United States,2015,"Natural sciences, mathematics and statistics",6.24,8.077,7.005,1.2943910256410256,1.8369999999999997,STEM
USA,United States,2015,Services,5.773,7.682,6.568,1.3306772908366535,1.9090000000000007,Non-STEM
USA,United States,2015,"Social sciences, journalism and information",13.451,10.265,12.124,0.7631402869675117,-3.186,Non-STEM
USA,United States,2016,"Agriculture, forestry, fisheries and veterinary",0.789,1.022,0.886,1.2953105196451205,0.23299999999999998,STEM
USA,United States,2016,Arts and humanities,20.202,18.883,19.654,0.9347094347094346,-1.3190000000000026,Non-STEM
USA,United States,2016,"Business, administration and law",16.693,22.972,19.304,1.3761456898101,6.279,Non-STEM
USA,United States,2016,Education,9.041,3.536,6.752,0.39110717840946796,-5.505000000000001,Non-STEM
USA,United States,2016,"Engineering, manufacturing and construction",2.425,13.255,6.929,5.4659793814433,10.830000000000002,STEM
USA,United States,2016,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
USA,United States,2016,Health and welfare,23.707,7.606,17.01,0.32083350909014213,-16.101,STEM
USA,United States,2016,Information and Communication Technologies (ICTs),1.529,6.947,3.782,4.543492478744278,5.418,STEM
USA,United States,2016,"Natural sciences, mathematics and statistics",6.474,8.242,7.209,1.2730923694779117,1.7680000000000007,STEM
USA,United States,2016,Services,5.716,7.497,6.456,1.3115815255423373,1.7809999999999997,Non-STEM
USA,United States,2016,"Social sciences, journalism and information",13.425,10.041,12.018,0.7479329608938547,-3.3840000000000003,Non-STEM
USA,United States,2017,"Agriculture, forestry, fisheries and veterinary",0.815,1.015,0.898,1.2453987730061349,0.19999999999999996,STEM
USA,United States,2017,Arts and humanities,20.003,18.48,19.37,0.9238614207868819,-1.5229999999999997,Non-STEM
USA,United States,2017,"Business, administration and law",16.456,22.865,19.123,1.3894628099173554,6.408999999999999,Non-STEM
USA,United States,2017,Education,8.928,3.38,6.619,0.378584229390681,-5.548000000000001,Non-STEM
USA,United States,2017,"Engineering, manufacturing and construction",2.563,13.642,7.174,5.322668747561451,11.078999999999999,STEM
USA,United States,2017,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
USA,United States,2017,Health and welfare,23.903,7.713,17.165,0.3226791616115132,-16.189999999999998,STEM
USA,United States,2017,Information and Communication Technologies (ICTs),1.673,7.481,4.09,4.471607890017932,5.808,STEM
USA,United States,2017,"Natural sciences, mathematics and statistics",6.671,8.291,7.345,1.2428421526008095,1.62,STEM
USA,United States,2017,Services,5.609,7.288,6.308,1.2993403458727046,1.6790000000000003,Non-STEM
USA,United States,2017,"Social sciences, journalism and information",13.38,9.845,11.908,0.7357997010463379,-3.535,Non-STEM
USA,United States,2018,"Agriculture, forestry, fisheries and veterinary",0.815,1.003,0.893,1.2306748466257669,0.18799999999999994,STEM
USA,United States,2018,Arts and humanities,20.036,18.436,19.373,0.9201437412657216,-1.6000000000000014,Non-STEM
USA,United States,2018,"Business, administration and law",16.366,22.91,19.079,1.399853354515459,6.5440000000000005,Non-STEM
USA,United States,2018,Education,8.76,3.296,6.495,0.37625570776255707,-5.464,Non-STEM
USA,United States,2018,"Engineering, manufacturing and construction",2.649,13.725,7.24,5.181200453001132,11.076,STEM
USA,United States,2018,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
USA,United States,2018,Health and welfare,24.001,7.752,17.266,0.3229865422274072,-16.249000000000002,STEM
USA,United States,2018,Information and Communication Technologies (ICTs),1.782,7.761,4.26,4.3552188552188555,5.979,STEM
USA,United States,2018,"Natural sciences, mathematics and statistics",6.897,8.388,7.515,1.2161809482383645,1.4909999999999997,STEM
USA,United States,2018,Services,5.368,6.992,6.041,1.3025335320417286,1.6239999999999997,Non-STEM
USA,United States,2018,"Social sciences, journalism and information",13.325,9.737,11.838,0.7307317073170733,-3.587999999999999,Non-STEM
USA,United States,2019,"Agriculture, forestry, fisheries and veterinary",0.831,0.994,0.898,1.1961492178098676,0.16300000000000003,STEM
USA,United States,2019,Arts and humanities,20.021,18.487,19.389,0.9233804505269466,-1.5340000000000025,Non-STEM
USA,United States,2019,"Business, administration and law",16.186,22.919,18.961,1.4159767700481898,6.7330000000000005,Non-STEM
USA,United States,2019,Education,8.702,3.203,6.436,0.36807630429786253,-5.4990000000000006,Non-STEM
USA,United States,2019,"Engineering, manufacturing and construction",2.673,13.631,7.189,5.09951365506921,10.958,STEM
USA,United States,2019,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
USA,United States,2019,Health and welfare,24.107,7.83,17.399,0.3248019247521467,-16.277,STEM
USA,United States,2019,Information and Communication Technologies (ICTs),1.852,8.021,4.395,4.3309935205183585,6.1690000000000005,STEM
USA,United States,2019,"Natural sciences, mathematics and statistics",7.079,8.463,7.65,1.1955078400904082,1.3839999999999995,STEM
USA,United States,2019,Services,5.262,6.742,5.872,1.281261877613075,1.4800000000000004,Non-STEM
USA,United States,2019,"Social sciences, journalism and information",13.286,9.71,11.812,0.7308444979677857,-3.5759999999999987,Non-STEM
ZAF,South Africa,2013,"Agriculture, forestry, fisheries and veterinary",3.984,6.338,4.847,1.590863453815261,2.354,STEM
ZAF,South Africa,2013,Arts and humanities,12.025,12.578,12.228,1.045987525987526,0.552999999999999,Non-STEM
ZAF,South Africa,2013,Education,55.461,31.669,46.737,0.5710138655992499,-23.791999999999998,Non-STEM
ZAF,South Africa,2013,"Engineering, manufacturing and construction",9.601,37.908,19.981,3.9483387147172166,28.307000000000002,STEM
ZAF,South Africa,2013,Health and welfare,17.763,10.924,15.255,0.6149862072848054,-6.839000000000002,STEM
ZAF,South Africa,2013,Services,1.166,0.582,0.952,0.49914236706689535,-0.584,Non-STEM
ZAF,South Africa,2014,"Agriculture, forestry, fisheries and veterinary",1.673,2.421,1.969,1.4471010161386728,0.7479999999999998,STEM
ZAF,South Africa,2014,Arts and humanities,5.282,4.686,5.046,0.8871639530480878,-0.5960000000000001,Non-STEM
ZAF,South Africa,2014,"Business, administration and law",30.287,34.77,32.062,1.1480173011523098,4.483000000000004,Non-STEM
ZAF,South Africa,2014,Education,23.299,11.774,18.737,0.5053435769775526,-11.525,Non-STEM
ZAF,South Africa,2014,"Engineering, manufacturing and construction",4.367,15.255,8.677,3.4932447904740096,10.888000000000002,STEM
ZAF,South Africa,2014,Health and welfare,8.095,4.122,6.522,0.5092032118591723,-3.9730000000000008,STEM
ZAF,South Africa,2014,Information and Communication Technologies (ICTs),2.237,5.184,3.404,2.317389360751006,2.947,STEM
ZAF,South Africa,2014,"Natural sciences, mathematics and statistics",6.755,8.6,7.485,1.2731310140636565,1.8449999999999998,STEM
ZAF,South Africa,2014,Services,0.55,0.232,0.424,0.4218181818181818,-0.31800000000000006,Non-STEM
ZAF,South Africa,2014,"Social sciences, journalism and information",17.456,12.956,15.675,0.7422089825847846,-4.5,Non-STEM
ZAF,South Africa,2015,"Agriculture, forestry, fisheries and veterinary",1.738,2.55,2.059,1.4672036823935557,0.8119999999999998,STEM
ZAF,South Africa,2015,Arts and humanities,5.391,4.945,5.215,0.91726952327954,-0.44599999999999973,Non-STEM
ZAF,South Africa,2015,"Business, administration and law",30.858,35.476,32.686,1.1496532503726749,4.6179999999999986,Non-STEM
ZAF,South Africa,2015,Education,22.474,11.171,17.999,0.4970632731156002,-11.303,Non-STEM
ZAF,South Africa,2015,"Engineering, manufacturing and construction",4.445,15.092,8.66,3.395275590551181,10.647,STEM
ZAF,South Africa,2015,Health and welfare,8.506,4.215,6.807,0.49553256524806016,-4.291,STEM
ZAF,South Africa,2015,Information and Communication Technologies (ICTs),2.061,4.882,3.178,2.368753032508491,2.8209999999999997,STEM
ZAF,South Africa,2015,"Natural sciences, mathematics and statistics",6.901,9.062,7.756,1.313143022750326,2.1609999999999996,STEM
ZAF,South Africa,2015,Services,0.569,0.262,0.448,0.460456942003515,-0.30699999999999994,Non-STEM
ZAF,South Africa,2015,"Social sciences, journalism and information",17.058,12.345,15.192,0.7237073513893775,-4.712999999999999,Non-STEM
ZAF,South Africa,2016,"Agriculture, forestry, fisheries and veterinary",1.741,2.599,2.076,1.4928202182653647,0.8580000000000001,STEM
ZAF,South Africa,2016,Arts and humanities,4.855,4.907,4.875,1.0107106076210093,0.0519999999999996,Non-STEM
ZAF,South Africa,2016,"Business, administration and law",31.061,36.478,33.174,1.1743987637229967,5.417000000000002,Non-STEM
ZAF,South Africa,2016,Education,24.208,11.946,19.426,0.493473231989425,-12.261999999999999,Non-STEM
ZAF,South Africa,2016,"Engineering, manufacturing and construction",4.28,14.526,8.276,3.3939252336448598,10.245999999999999,STEM
ZAF,South Africa,2016,Health and welfare,8.18,4.424,6.715,0.5408312958435209,-3.7559999999999993,STEM
ZAF,South Africa,2016,Information and Communication Technologies (ICTs),1.862,4.959,3.07,2.6632653061224487,3.0969999999999995,STEM
ZAF,South Africa,2016,"Natural sciences, mathematics and statistics",6.544,8.069,7.139,1.2330378973105136,1.5250000000000012,STEM
ZAF,South Africa,2016,Services,0.796,0.473,0.67,0.5942211055276382,-0.32300000000000006,Non-STEM
ZAF,South Africa,2016,"Social sciences, journalism and information",16.472,11.618,14.579,0.7053181155900923,-4.854000000000001,Non-STEM
ZAF,South Africa,2017,"Agriculture, forestry, fisheries and veterinary",1.708,2.479,2.006,1.4514051522248244,0.7710000000000001,STEM
ZAF,South Africa,2017,Arts and humanities,5.175,5.042,5.124,0.9742995169082126,-0.133,Non-STEM
ZAF,South Africa,2017,"Business, administration and law",30.15,35.679,32.287,1.1833830845771145,5.5290000000000035,Non-STEM
ZAF,South Africa,2017,Education,23.991,11.943,19.334,0.4978116793797674,-12.048,Non-STEM
ZAF,South Africa,2017,"Engineering, manufacturing and construction",4.258,14.201,8.102,3.3351338656646314,9.943000000000001,STEM
ZAF,South Africa,2017,Health and welfare,8.183,4.353,6.702,0.5319564951729194,-3.83,STEM
ZAF,South Africa,2017,Information and Communication Technologies (ICTs),2.007,5.104,3.204,2.543099152964624,3.097,STEM
ZAF,South Africa,2017,"Natural sciences, mathematics and statistics",6.698,8.234,7.292,1.2293221857270826,1.5359999999999996,STEM
