"COUNTRY","Country","INDICATOR","Indicator","EDUCATION_LEV","Education level","SEX","Gender","MOBILITY","Mobility status","EDUCATION_FIELD","Field","YEAR","Year","Value","Flag Codes","Flags"
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2012","2012",12.439,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2013","2013",13.091,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2014","2014",14.586,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2015","2015",12.508,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2016","2016",12.56,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2017","2017",12.785,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2018","2018",12.745,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2019","2019",12.52,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","9999","Latest available year",12.52,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2005","2005",4.008,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2010","2010",4.711,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2011","2011",3.599,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2012","2012",4.809,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2013","2013",5.728,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2014","2014",7.032,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2015","2015",5.225,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2016","2016",5.102,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2017","2017",5.359,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2018","2018",5.151,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2019","2019",4.838,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","9999","Latest available year",4.838,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2005","2005",21.544,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2010","2010",26.578,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2011","2011",25.437,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2012","2012",28.285,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2013","2013",29.478,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2014","2014",28.725,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2015","2015",26.301,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2016","2016",26.81,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2017","2017",25.68,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2018","2018",26.815,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2019","2019",26.884,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","9999","Latest available year",26.884,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2005","2005",1.129,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2010","2010",0.905,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2011","2011",1.034,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2012","2012",1.076,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2013","2013",1.074,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2014","2014",1.407,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2015","2015",1.686,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2016","2016",1.855,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2017","2017",1.666,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2018","2018",2.2,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2019","2019",1.509,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","9999","Latest available year",1.509,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2005","2005",0.745,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2010","2010",0.715,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2011","2011",0.849,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2012","2012",0.8,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2013","2013",0.758,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2014","2014",0.84,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2015","2015",1.248,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2016","2016",1.292,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2017","2017",1.221,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2018","2018",1.303,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2019","2019",1.22,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","9999","Latest available year",1.22,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2005","2005",2.081,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2010","2010",1.386,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2011","2011",1.467,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2012","2012",1.648,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2013","2013",1.776,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2014","2014",2.467,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2015","2015",2.516,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2016","2016",2.93,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2017","2017",2.439,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2018","2018",3.863,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2019","2019",2.049,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","9999","Latest available year",2.049,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2005","2005",4.968,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2010","2010",9.701,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2011","2011",14.147,,
"LVA","Latvia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2012","2012",10.716,,
